age,job,marital,education,default,housing,loan
34,admin.,married,high.school,no,yes,no
25,services,single,high.school,no,yes,no
32,admin.,single,professional.course,no,no,yes
29,blue-collar,married,basic.4y,no,no,yes
59,housemaid,married,basic.4y,no,no,yes
39,self-employed,married,basic.9y,unknown,no,no
35,technician,married,university.degree,no,no,no
33,technician,married,basic.9y,no,no,no
25,technician,single,professional.course,no,yes,no
60,management,married,unknown,unknown,no,no
44,technician,married,basic.6y,unknown,yes,no
31,blue-collar,married,basic.4y,no,yes,yes
36,technician,married,university.degree,no,yes,no
30,services,married,university.degree,unknown,no,yes
36,technician,married,high.school,no,no,no
53,blue-collar,married,basic.4y,no,no,yes
40,unemployed,married,high.school,no,yes,no
48,unemployed,married,basic.9y,no,yes,no
36,admin.,married,university.degree,no,no,no
47,blue-collar,married,basic.9y,no,yes,no
28,admin.,single,basic.9y,no,no,no
31,blue-collar,married,basic.6y,no,no,no
58,technician,married,basic.4y,no,no,no
36,admin.,single,high.school,no,no,no
34,admin.,single,high.school,no,yes,yes
34,technician,married,university.degree,no,no,no
44,admin.,married,university.degree,unknown,no,no
33,services,divorced,high.school,no,yes,no
29,blue-collar,married,basic.9y,no,no,no
36,blue-collar,single,basic.9y,unknown,no,no
43,admin.,single,high.school,no,no,no
32,services,married,unknown,no,no,no
46,admin.,single,university.degree,no,yes,no
50,technician,married,professional.course,no,no,yes
41,blue-collar,single,basic.9y,unknown,no,no
38,blue-collar,married,basic.6y,no,no,no
41,management,married,high.school,no,yes,no
49,blue-collar,married,basic.9y,no,unknown,unknown
38,technician,married,high.school,no,no,no
50,services,single,basic.4y,no,no,no
53,blue-collar,single,basic.9y,no,yes,no
39,admin.,married,university.degree,no,yes,no
43,management,married,basic.4y,no,yes,no
41,services,single,high.school,no,no,no
32,blue-collar,married,high.school,no,yes,no
31,admin.,married,high.school,no,no,no
29,self-employed,married,high.school,no,no,no
52,entrepreneur,married,basic.9y,unknown,no,no
58,unknown,married,basic.4y,no,yes,no
47,blue-collar,married,basic.4y,unknown,no,no
45,admin.,married,high.school,no,no,no
45,technician,married,high.school,no,yes,no
37,blue-collar,married,high.school,no,yes,no
49,entrepreneur,married,university.degree,no,no,no
26,technician,married,professional.course,no,no,no
40,blue-collar,married,basic.6y,no,no,no
32,blue-collar,married,basic.4y,unknown,no,no
30,blue-collar,single,basic.4y,no,no,no
60,management,married,university.degree,no,no,no
39,admin.,single,university.degree,unknown,yes,no
35,blue-collar,married,basic.9y,no,no,yes
32,admin.,single,high.school,no,no,no
28,entrepreneur,single,high.school,no,yes,no
48,admin.,married,high.school,unknown,yes,no
46,admin.,married,high.school,unknown,yes,no
26,admin.,single,high.school,no,yes,no
28,blue-collar,married,basic.6y,unknown,yes,no
52,unknown,married,basic.4y,no,no,yes
29,blue-collar,single,high.school,unknown,no,no
38,technician,married,professional.course,no,yes,no
42,services,divorced,basic.6y,no,no,no
36,admin.,married,university.degree,no,yes,no
27,entrepreneur,single,university.degree,no,yes,no
47,blue-collar,married,high.school,unknown,yes,no
54,housemaid,married,professional.course,no,yes,no
32,blue-collar,single,basic.9y,no,yes,no
42,blue-collar,married,basic.9y,no,no,no
39,self-employed,married,university.degree,no,no,no
37,blue-collar,unknown,basic.6y,unknown,no,no
25,blue-collar,divorced,basic.9y,no,unknown,unknown
34,management,single,high.school,no,yes,no
41,blue-collar,divorced,basic.9y,unknown,no,no
40,blue-collar,married,basic.4y,no,no,no
26,blue-collar,single,high.school,unknown,no,no
49,admin.,single,university.degree,unknown,yes,no
60,retired,divorced,basic.4y,unknown,yes,no
42,blue-collar,single,basic.9y,no,no,no
35,blue-collar,married,high.school,unknown,no,no
30,admin.,married,high.school,unknown,yes,no
42,blue-collar,married,basic.9y,unknown,yes,no
39,admin.,single,university.degree,no,yes,no
25,technician,single,university.degree,no,no,no
37,admin.,married,high.school,no,no,no
32,technician,single,professional.course,no,yes,no
35,blue-collar,married,basic.9y,no,yes,no
28,blue-collar,single,basic.9y,no,yes,no
32,admin.,married,university.degree,unknown,yes,no
42,technician,married,basic.9y,no,yes,no
35,blue-collar,married,basic.4y,unknown,yes,no
45,admin.,married,unknown,no,no,no
39,self-employed,married,basic.4y,unknown,yes,no
38,management,married,basic.6y,unknown,yes,no
52,entrepreneur,married,basic.9y,unknown,yes,no
41,self-employed,married,basic.9y,no,yes,no
45,blue-collar,married,basic.4y,unknown,yes,no
32,services,married,high.school,unknown,no,no
38,housemaid,married,university.degree,no,no,no
53,blue-collar,married,basic.9y,no,no,no
37,blue-collar,divorced,basic.9y,no,yes,yes
48,blue-collar,married,basic.4y,unknown,yes,no
36,blue-collar,married,basic.4y,no,no,no
31,services,married,high.school,unknown,yes,no
31,services,single,high.school,no,yes,no
35,admin.,married,basic.9y,no,no,yes
54,management,married,university.degree,no,no,no
45,self-employed,married,professional.course,unknown,yes,yes
41,blue-collar,married,basic.9y,unknown,yes,no
34,admin.,married,university.degree,no,no,no
41,blue-collar,married,high.school,unknown,yes,yes
35,blue-collar,married,basic.9y,no,no,no
33,services,married,basic.4y,no,yes,yes
51,services,single,high.school,unknown,no,no
41,blue-collar,married,basic.4y,no,yes,no
40,services,married,unknown,unknown,yes,no
50,technician,married,high.school,no,no,no
33,blue-collar,married,basic.9y,no,no,yes
37,admin.,married,high.school,no,no,no
48,services,married,basic.6y,unknown,no,yes
54,retired,married,university.degree,unknown,no,no
34,technician,married,basic.6y,unknown,no,no
35,blue-collar,married,basic.9y,unknown,no,no
38,self-employed,married,university.degree,unknown,no,no
37,blue-collar,single,high.school,no,yes,no
40,housemaid,single,university.degree,no,no,no
56,blue-collar,married,basic.4y,unknown,yes,no
35,blue-collar,divorced,basic.9y,no,no,no
35,technician,single,high.school,no,no,no
44,blue-collar,married,basic.4y,unknown,no,no
59,blue-collar,married,basic.4y,unknown,yes,yes
39,housemaid,married,basic.4y,no,yes,no
39,admin.,married,university.degree,no,no,no
53,blue-collar,married,basic.9y,no,yes,no
41,unemployed,married,basic.9y,unknown,yes,no
30,blue-collar,married,basic.9y,no,yes,no
47,services,married,basic.6y,no,no,no
32,admin.,married,high.school,no,yes,no
54,housemaid,divorced,basic.4y,no,yes,no
56,blue-collar,married,basic.4y,no,yes,no
50,entrepreneur,married,basic.9y,no,yes,no
26,blue-collar,married,high.school,no,yes,no
26,admin.,married,high.school,unknown,yes,no
36,technician,married,high.school,no,yes,no
47,technician,single,unknown,no,yes,no
36,services,divorced,university.degree,no,no,no
37,management,single,university.degree,no,no,no
51,admin.,divorced,high.school,unknown,no,no
36,unknown,single,basic.6y,unknown,no,no
21,technician,single,professional.course,no,no,no
39,management,married,university.degree,no,no,no
39,blue-collar,married,basic.4y,unknown,no,no
29,admin.,married,professional.course,no,yes,no
45,services,divorced,high.school,no,no,no
37,blue-collar,divorced,basic.9y,unknown,no,no
40,admin.,single,university.degree,no,yes,no
25,admin.,married,unknown,no,no,no
49,blue-collar,married,basic.6y,unknown,yes,no
44,services,married,basic.9y,unknown,no,no
34,blue-collar,married,high.school,no,yes,no
39,technician,divorced,professional.course,no,no,no
56,services,married,high.school,unknown,yes,no
41,technician,married,professional.course,no,yes,no
32,unknown,single,basic.6y,no,yes,no
30,housemaid,married,high.school,unknown,no,no
33,admin.,married,university.degree,no,yes,no
46,admin.,married,high.school,no,yes,no
34,management,married,university.degree,no,no,no
57,blue-collar,married,basic.4y,unknown,no,no
29,admin.,married,professional.course,no,no,no
43,blue-collar,married,basic.4y,unknown,yes,yes
53,blue-collar,married,basic.4y,no,yes,no
53,blue-collar,married,basic.9y,no,no,no
50,services,divorced,basic.4y,unknown,yes,no
44,services,married,unknown,no,no,no
28,admin.,single,unknown,no,no,no
39,admin.,single,high.school,no,no,no
48,services,married,high.school,unknown,yes,no
55,unemployed,married,basic.4y,unknown,yes,no
43,blue-collar,married,basic.4y,no,yes,no
44,services,divorced,high.school,no,no,no
33,admin.,married,high.school,no,no,no
43,blue-collar,married,basic.4y,no,yes,no
39,unemployed,married,professional.course,no,yes,no
29,admin.,single,university.degree,no,no,no
46,blue-collar,married,basic.4y,unknown,yes,no
36,blue-collar,divorced,high.school,no,no,no
47,management,married,university.degree,no,yes,no
41,admin.,single,university.degree,no,yes,yes
47,blue-collar,divorced,basic.9y,unknown,no,no
42,management,married,university.degree,no,no,no
36,blue-collar,divorced,high.school,no,yes,no
42,blue-collar,married,basic.6y,unknown,no,no
39,entrepreneur,married,high.school,no,no,no
45,services,married,high.school,no,yes,no
48,blue-collar,married,basic.9y,no,no,no
37,admin.,married,university.degree,no,no,no
30,self-employed,single,university.degree,no,no,no
56,technician,married,basic.4y,unknown,no,no
28,admin.,married,university.degree,no,no,no
33,management,married,high.school,no,yes,yes
28,admin.,married,university.degree,no,no,no
29,admin.,married,university.degree,no,no,no
36,blue-collar,married,basic.6y,no,no,no
35,services,single,high.school,unknown,no,yes
49,self-employed,married,professional.course,no,no,yes
22,technician,married,basic.9y,unknown,no,no
48,blue-collar,married,basic.9y,unknown,no,yes
53,blue-collar,divorced,basic.4y,no,no,no
32,blue-collar,married,basic.9y,no,yes,no
48,admin.,divorced,high.school,no,no,no
52,admin.,divorced,basic.6y,no,yes,no
33,blue-collar,married,basic.9y,no,yes,no
30,blue-collar,married,basic.6y,no,yes,no
29,admin.,single,university.degree,no,yes,no
31,services,married,high.school,no,yes,no
38,blue-collar,single,basic.9y,no,no,no
45,entrepreneur,married,high.school,no,yes,no
36,blue-collar,married,basic.6y,unknown,yes,no
45,technician,single,professional.course,no,yes,no
31,admin.,single,university.degree,no,yes,no
47,management,married,basic.4y,unknown,no,no
27,admin.,married,basic.9y,no,no,no
37,blue-collar,married,basic.6y,unknown,yes,no
49,blue-collar,married,basic.9y,unknown,no,no
37,blue-collar,married,basic.6y,unknown,no,no
42,blue-collar,married,basic.6y,unknown,yes,no
54,admin.,married,university.degree,no,no,no
52,technician,married,high.school,no,yes,no
43,technician,married,professional.course,no,yes,no
30,blue-collar,single,basic.6y,unknown,yes,no
43,admin.,married,high.school,no,yes,no
52,technician,married,high.school,no,no,no
38,blue-collar,married,basic.4y,unknown,no,no
38,blue-collar,married,basic.6y,no,yes,no
32,blue-collar,married,basic.6y,no,no,no
47,unknown,married,unknown,unknown,yes,no
34,services,married,high.school,no,unknown,unknown
33,technician,married,university.degree,unknown,no,no
42,technician,married,professional.course,unknown,no,no
57,technician,single,professional.course,unknown,yes,no
24,self-employed,single,university.degree,no,yes,no
33,admin.,single,university.degree,no,yes,no
39,housemaid,married,university.degree,no,no,no
45,blue-collar,married,basic.6y,unknown,yes,no
31,blue-collar,married,basic.6y,no,no,no
31,services,married,basic.9y,no,yes,no
48,blue-collar,married,basic.9y,no,no,no
37,admin.,single,high.school,no,no,no
32,admin.,single,high.school,no,yes,no
51,admin.,married,basic.6y,unknown,yes,no
33,admin.,married,university.degree,no,no,no
60,technician,divorced,professional.course,unknown,no,no
25,services,single,high.school,no,no,no
50,blue-collar,married,basic.6y,unknown,yes,yes
33,admin.,single,university.degree,no,yes,yes
44,admin.,married,university.degree,unknown,yes,no
43,entrepreneur,married,university.degree,unknown,no,no
57,retired,married,basic.4y,unknown,no,no
58,management,married,university.degree,no,yes,no
50,blue-collar,married,basic.6y,unknown,no,no
41,blue-collar,married,basic.6y,unknown,yes,no
34,blue-collar,single,basic.9y,unknown,no,no
31,blue-collar,married,basic.9y,no,yes,no
31,technician,single,unknown,no,no,no
55,technician,married,high.school,unknown,no,no
45,blue-collar,married,basic.9y,no,no,no
48,admin.,divorced,high.school,no,yes,yes
44,unemployed,single,basic.4y,no,no,no
30,admin.,single,university.degree,no,yes,no
57,blue-collar,married,unknown,unknown,no,no
39,blue-collar,married,professional.course,no,no,no
52,blue-collar,divorced,high.school,no,no,no
36,services,single,unknown,no,yes,yes
41,self-employed,married,high.school,no,unknown,unknown
43,unemployed,married,university.degree,unknown,yes,no
39,entrepreneur,married,university.degree,no,yes,no
44,blue-collar,divorced,high.school,no,yes,no
40,entrepreneur,married,basic.9y,no,yes,no
49,technician,divorced,unknown,no,no,no
42,admin.,divorced,high.school,no,yes,yes
56,blue-collar,married,basic.4y,unknown,yes,no
31,housemaid,married,basic.4y,unknown,no,no
52,unemployed,married,unknown,no,yes,no
33,management,single,university.degree,no,no,no
33,admin.,married,university.degree,no,yes,yes
45,unknown,married,unknown,unknown,no,no
51,entrepreneur,married,professional.course,no,no,no
36,technician,married,professional.course,no,no,no
45,technician,married,university.degree,no,no,no
42,services,married,high.school,no,no,no
43,services,single,unknown,unknown,yes,no
42,blue-collar,married,unknown,no,no,no
36,admin.,married,professional.course,no,no,no
42,blue-collar,divorced,basic.9y,no,yes,no
48,admin.,married,professional.course,no,no,no
35,admin.,married,university.degree,no,yes,no
30,blue-collar,single,basic.4y,unknown,no,no
31,admin.,married,university.degree,no,no,no
40,technician,married,basic.9y,no,no,no
26,admin.,single,high.school,no,no,no
47,blue-collar,divorced,basic.4y,no,no,yes
41,housemaid,married,basic.4y,unknown,no,no
40,services,married,high.school,no,yes,no
37,blue-collar,married,basic.9y,no,no,no
38,blue-collar,married,basic.6y,unknown,yes,no
49,blue-collar,married,basic.9y,unknown,no,no
50,blue-collar,divorced,basic.4y,no,yes,no
37,admin.,married,basic.9y,no,no,no
55,admin.,divorced,high.school,no,no,no
50,blue-collar,divorced,basic.4y,no,no,no
38,admin.,single,university.degree,no,no,yes
33,entrepreneur,married,high.school,no,yes,no
41,admin.,single,high.school,no,no,no
56,blue-collar,married,basic.4y,no,no,no
